product_id,brand,product_name,price,processor,processor_brand,cpu_ghz,ram_gb,ram_expandable,ram_max_gb,ram_type,display_type,display_inches,gpu_name,gpu_brand,gpu_vram_gb,ssd_gb,hdd_gb,adapter_w,battery_hours,os,raw_name
LAP0001,HP,HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop (11.6 Inch | MediaTek Octa Core | 4 GB | Google Chrome |),239.73,MediaTek Octa-core,MediaTek,2.0,4.0,False,4.0,DDR4 RAM,LED,11.6,Integrated Graphics,MediaTek,,64.0,0.0,45.0,12.0,Chrome OS,HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop (11.6 Inch | MediaTek Octa Core | 4 GB | Google Chrome |)::585119::computer::laptops
LAP3849,MSI,MSI Vector GP76 12UGSO-868IN Laptop (17.3 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD),1564.03,Intel Core i7 (12th Gen),Intel,2.3,16.0,False,16.0,DDR5 RAM,LCD,17.3,"GeForce RTX 3070 Ti GPU, 8 GB",NVIDIA,8.0,1024.0,0.0,280.0,,Windows 11,MSI Vector GP76 12UGSO-868IN Laptop (17.3 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::597313::computer::laptops
LAP3850,ASUS,ASUS Zenbook 14 UX425EA-KI701TS Laptop (14 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 512 GB SSD),792.39,Intel Core i7 (11th Gen) Processor,Intel,,16.0,False,16.0,LPDDR4X RAM,LED,14.0,Iris Xe,Intel,,512.0,0.0,65.0,,Windows 10,ASUS Zenbook 14 UX425EA-KI701TS Laptop (14 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 512 GB SSD)::587714::computer::laptops
LAP3851,Dell,Dell Inspiron 14 5410 (D560634WIN9S) Laptop (14 Inch | Core i5 11th Gen | 16 GB | Windows 11 | 512 GB SSD),854.01,Intel Core i5 (11th Gen),Intel,2.4,16.0,True,16.0,DDR4 RAM,LCD,14.0,"GeForce MX350 GPU, 2 GB",NVIDIA,2.0,512.0,0.0,65.0,,Windows 11,Dell Inspiron 14 5410 (D560634WIN9S) Laptop (14 Inch | Core i5 11th Gen | 16 GB | Windows 11 | 512 GB SSD)::597820::computer::laptops
LAP3852,Lenovo,Lenovo Yoga Slim 7 14ITL05 (82A300DFIN) Laptop (14 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 512 GB SSD),667.3,Intel Core i5 (11th Gen),Intel,2.4,16.0,False,16.0,DDR4 RAM,LED,14.0,Iris Xe,Intel,,512.0,0.0,65.0,14.0,Windows 10,Lenovo Yoga Slim 7 14ITL05 (82A300DFIN) Laptop (14 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 512 GB SSD)::588247::computer::laptops
LAP3853,ASUS,ASUS VivoBook Flip 14 TM420IA-EC097TS Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD),729.82,AMD Hexa-Core Ryzen 5,AMD,4.0,8.0,False,8.0,DDR4 RAM,LED,14.0,Radeon RX Vega 6,AMD,,512.0,0.0,42.0,,Windows 10,ASUS VivoBook Flip 14 TM420IA-EC097TS Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::581726::computer::laptops
LAP3854,Lenovo,Lenovo Thinkpad X390 (20Q0S1ET00) Laptop (13.3 Inch | Core i7 8th Gen | 8 GB | Windows 10 | 512 GB SSD),938.37,Intel Core i7 (8th Gen),Intel,1.9,8.0,False,8.0,DDR4 RAM,LED,13.3,UHD,Intel,,512.0,0.0,48.0,,Windows 10,Lenovo Thinkpad X390 (20Q0S1ET00) Laptop (13.3 Inch | Core i7 8th Gen | 8 GB | Windows 10 | 512 GB SSD)::582153::computer::laptops
LAP3855,ASUS,ASUS TUF Dash F15 FX516PR-AZ024TS Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 1 TB SSD),1564.03,Intel Core i7 (11th Gen) Processor,Intel,,16.0,False,16.0,DDR4 RAM,LED,15.6,"GeForce RTX 3070 GPU, 8 GB",NVIDIA,8.0,1024.0,0.0,200.0,,Windows 10,ASUS TUF Dash F15 FX516PR-AZ024TS Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 1 TB SSD)::585224::computer::laptops
LAP3856,Acer,Acer Aspire 5 A515-45 (NX.A84SI.007) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD),521.27,AMD Hexa-Core Ryzen 5 Processor,AMD,,8.0,False,8.0,DDR4 RAM,LED,15.6,Radeon,AMD,,512.0,0.0,48.0,,Windows 11,Acer Aspire 5 A515-45 (NX.A84SI.007) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::592436::computer::laptops
LAP3857,Dell,Dell Alienware M15 R3 (D569919WIN9) Laptop (15.6 Inch | Core i9 10th Gen | 32 GB | Windows 10 | 1 TB SSD),3713.93,Intel Core i9 (10th Gen),Intel,2.4,32.0,True,32.0,DDR4 RAM,LED,15.6,"Geforce RTX 2080 with Max-Q GPU, 8 GB",NVIDIA,8.0,1024.0,0.0,,12.0,Windows 10,Dell Alienware M15 R3 (D569919WIN9) Laptop (15.6 Inch | Core i9 10th Gen | 32 GB | Windows 10 | 1 TB SSD)::582040::computer::laptops
LAP3858,HP,HP 15-da0099tu (4ST42PA) Laptop (15.6 Inch | Celeron Dual Core | 4 GB | Windows 10 | 1 TB HDD),224.18,Intel Celeron Dual-Core,Intel,1.1,4.0,False,4.0,DDR4 RAM,LED,15.6,UHD 600,Intel,,0.0,1024.0,41.0,,Windows 10,HP 15-da0099tu (4ST42PA) Laptop (15.6 Inch | Celeron Dual Core | 4 GB | Windows 10 | 1 TB HDD)::576312::computer::laptops
LAP3859,MSI,MSI Katana GF66 12UC-1005IN Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD),823.67,Intel Core i5 (12th Gen),Intel,3.3,16.0,False,16.0,DDR4 RAM,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,,,Windows 11,MSI Katana GF66 12UC-1005IN Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::601034::computer::laptops
LAP3860,ASUS,ASUS FX503VD-DM112T Laptop (15.6 Inch | Core i7 7th Gen | 8 GB | Windows 10 | 1 TB HDD 128 GB SSD),917.52,Intel Core i7 (7th Gen),Intel,2.8,8.0,True,32.0,DDR4 RAM,LED,15.6,"Geforce GTX 1050 GPU, 4 GB",NVIDIA,4.0,128.0,1024.0,64.0,,Windows 10,ASUS FX503VD-DM112T Laptop (15.6 Inch | Core i7 7th Gen | 8 GB | Windows 10 | 1 TB HDD 128 GB SSD)::577409::computer::laptops
LAP3861,Lenovo,Lenovo ThinkBook 15 G2 (20VE00JUIN) Laptop (15 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 512 GB SSD),1461.22,Intel Core i7 (11th Gen),Intel,2.8,16.0,False,16.0,DDR4 RAM,LED,15.0,Iris Xe,Intel,,512.0,0.0,65.0,,Windows 10,Lenovo ThinkBook 15 G2 (20VE00JUIN) Laptop (15 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 512 GB SSD)::592333::computer::laptops
LAP3862,HP,HP 250 G7 (1W5G0PA) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD),589.11,Intel Core i5 (10th Gen),Intel,3.4,8.0,False,8.0,DDR4 RAM,LCD,15.6,UHD,Intel,,512.0,0.0,41.0,6.0,Windows 10,HP 250 G7 (1W5G0PA) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::594418::computer::laptops
LAP3863,Dell,Dell Alienware X14 (D569939WIN9) Laptop (14 Inch | Core i7 12th Gen | 32 GB | Windows 11 | 1 TB SSD),1582.81,Intel Core i7 (12th Gen),Intel,4.7,32.0,False,32.0,LPDDR5 RAM,LCD,14.0,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,6.0,1024.0,0.0,80.0,,Windows 11,Dell Alienware X14 (D569939WIN9) Laptop (14 Inch | Core i7 12th Gen | 32 GB | Windows 11 | 1 TB SSD)::594948::computer::laptops
LAP3864,Lenovo,Lenovo E41-45 (82BF001JIH) Laptop (14 Inch | AMD Dual Core A4 | 4 GB | DOS | 1 TB HDD),244.94,AMD Dual-Core A4 APU,AMD,3.0,4.0,False,4.0,DDR4 RAM,LED,14.0,Radeon R5,AMD,,0.0,1024.0,45.0,4.0,DOS,Lenovo E41-45 (82BF001JIH) Laptop (14 Inch | AMD Dual Core A4 | 4 GB | DOS | 1 TB HDD)::587134::computer::laptops
LAP3865,ASUS,ASUS VivoBook 15 X515EA-BR391TS Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 10 | 1 TB HDD),312.72,Intel Core i3 (11th Gen) Processor,Intel,,8.0,False,8.0,DDR4 RAM,LED,15.6,UHD,Intel,,0.0,1024.0,,,Windows 10,ASUS VivoBook 15 X515EA-BR391TS Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 10 | 1 TB HDD)::593044::computer::laptops
LAP3866,ASUS,ASUS ROG Strix Scar 17 G733ZW-LL139WS Laptop (17.3 Inch | Core i9 12th Gen | 32 GB | Windows 11 | 1 TB SSD),2565.07,Intel Core i9 (12th Gen),Intel,2.5,32.0,True,64.0,DDR5 RAM,LCD,17.3,"GeForce RTX 3070 Ti GPU, 8 GB",NVIDIA,8.0,1024.0,0.0,280.0,,Windows 11,ASUS ROG Strix Scar 17 G733ZW-LL139WS Laptop (17.3 Inch | Core i9 12th Gen | 32 GB | Windows 11 | 1 TB SSD)::595303::computer::laptops
LAP3867,Dell,Dell Inspiron 15 3515 (D560710WIN9S) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 1 TB HDD),375.29,AMD Dual-Core Ryzen 3,AMD,2.6,8.0,True,16.0,DDR4 RAM,LCD,15.6,Radeon,AMD,,0.0,1024.0,65.0,7.0,Windows 11,Dell Inspiron 15 3515 (D560710WIN9S) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 1 TB HDD)::595196::computer::laptops
LAP3868,Dell,Dell Inspiron 15 5515 (D560630WIN9S) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD),590.09,AMD Hexa-Core Ryzen 5,AMD,2.1,8.0,True,16.0,DDR4 RAM,LCD,15.6,Radeon,AMD,,512.0,0.0,65.0,10.0,Windows 11,Dell Inspiron 15 5515 (D560630WIN9S) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::595215::computer::laptops
LAP3869,Acer,Acer Extensa EX215-54 (UN.EGJSI.056) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD),291.87,Intel Core i3 (11th Gen),Intel,1.7,8.0,True,12.0,DDR4 RAM,LCD,15.6,UHD,Intel,,256.0,0.0,45.0,,Windows 11,Acer Extensa EX215-54 (UN.EGJSI.056) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::599823::computer::laptops
LAP3870,Dell,Dell Inspiron 15 3593 (D560177WIN9S) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD),713.53,Intel Core i5 (10th Gen),Intel,1.0,8.0,True,32.0,DDR4 RAM,LED,15.6,"GeForce MX230 GPU, 2 GB",NVIDIA,2.0,256.0,1024.0,,6.0,Windows 10,Dell Inspiron 15 3593 (D560177WIN9S) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::583876::computer::laptops
LAP3871,Lenovo,Lenovo Thinkpad E14 (20RAS1M500) Laptop (14 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 1 TB HDD 128 GB SSD),834.1,Intel Core i7 (10th Gen),Intel,1.8,16.0,False,16.0,DDR4 RAM,LED,14.0,"Radeon RX640 GPU, 2 GB",AMD,2.0,128.0,1024.0,45.0,,Windows 10,Lenovo Thinkpad E14 (20RAS1M500) Laptop (14 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 1 TB HDD 128 GB SSD)::583302::computer::laptops
LAP3872,ASUS,ASUS ZenBook 13 UX333FA-A5821TS Laptop (13.3 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD),724.71,Intel Core i5 (10th Gen),Intel,1.6,8.0,False,8.0,LPDDR3 RAM,LED,13.3,UHD 620,Intel,,512.0,0.0,50.0,14.0,Windows 10,ASUS ZenBook 13 UX333FA-A5821TS Laptop (13.3 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::588540::computer::laptops
LAP3873,Acer,Acer Aspire 3 A315-510P (NX.KDHSI.006) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 256 GB SSD),312.62,Intel Core i3 (12th Gen),Intel,3.4,8.0,False,8.0,LPDDR5 RAM,LCD,15.6,UHD,Intel,,256.0,0.0,45.0,,Windows 11,Acer Aspire 3 A315-510P (NX.KDHSI.006) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 256 GB SSD)::617200::computer::laptops
LAP3874,Acer,Acer Swift 5 SF514-52T-590U (NX.GU4SI.004) Laptop (14 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 256 GB SSD),538.09,Intel Core i5 (8th Gen),Intel,1.6,8.0,False,8.0,LPDDR3 RAM,LED,14.0,UHD 620,Intel,,256.0,0.0,45.0,8.0,Windows 10,Acer Swift 5 SF514-52T-590U (NX.GU4SI.004) Laptop (14 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 256 GB SSD)::577280::computer::laptops
LAP3875,HP,HP 15q-bu101TU (4QF92PA) Laptop (15.6 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 1 TB HDD),417.07,Intel Core i5 (8th Gen),Intel,1.6,8.0,False,8.0,DDR4 RAM,LED,15.6,UHD 620,Intel,,0.0,1024.0,65.0,4.0,Windows 10,HP 15q-bu101TU (4QF92PA) Laptop (15.6 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 1 TB HDD)::576845::computer::laptops
LAP3876,Lenovo,Lenovo Thinkpad E14 (20RAS08A00) Laptop (14 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 512 GB SSD),1313.87,Intel Core i7 (10th Gen),Intel,1.8,16.0,False,16.0,DDR4 RAM,LED,14.0,"Radeon RX 640 GPU, 2 GB",AMD,2.0,512.0,0.0,45.0,,Windows 10,Lenovo Thinkpad E14 (20RAS08A00) Laptop (14 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 512 GB SSD)::580123::computer::laptops
LAP3877,ASUS,ASUS VivoBook 14 X415EA-EK678TS Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 256 GB SSD),521.27,Intel Core i5 (11th Gen) Processor,Intel,,8.0,False,8.0,DDR4 RAM,LED,14.0,UHD,Intel,,256.0,0.0,45.0,,Windows 10,ASUS VivoBook 14 X415EA-EK678TS Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 256 GB SSD)::593030::computer::laptops
LAP3878,ASUS,ASUS R558UQ-DM970D Laptop (15.6 Inch | Core i7 7th Gen | 8 GB | DOS | 1 TB HDD),531.7,Intel Core i7 (7th Gen),Intel,2.7,8.0,True,16.0,DDR4 RAM,LED,15.6,"GeForce 820M GPU, 2 GB",NVIDIA,2.0,0.0,1024.0,38.0,,DOS,ASUS R558UQ-DM970D Laptop (15.6 Inch | Core i7 7th Gen | 8 GB | DOS | 1 TB HDD)::577519::computer::laptops
LAP3879,HP,HP ENVY 17-ae120nr (7FT32UA) Laptop (17.3 Inch | Core i7 8th Gen | 12 GB | Windows 10 | 1 TB HDD 128 GB SSD),1705.95,Intel Core i7 (8th Gen),Intel,1.8,12.0,False,12.0,DDR4 RAM,LED,17.3,"GeForce MX150 GPU, 4 GB",NVIDIA,4.0,128.0,1024.0,90.0,,Windows 10,HP ENVY 17-ae120nr (7FT32UA) Laptop (17.3 Inch | Core i7 8th Gen | 12 GB | Windows 10 | 1 TB HDD 128 GB SSD)::575371::computer::laptops
LAP3880,ASUS,ASUS VivoBook Flip 14 TM420IA-EC096TS Laptop (14 Inch | AMD Quad Core Ryzen 3 | 4 GB | Windows 10 | 256 GB SSD),521.27,AMD Quad-Core Ryzen 3,AMD,2.7,4.0,False,4.0,DDR4 RAM,LED,14.0,Radeon RX Vega 5,AMD,,256.0,0.0,42.0,,Windows 10,ASUS VivoBook Flip 14 TM420IA-EC096TS Laptop (14 Inch | AMD Quad Core Ryzen 3 | 4 GB | Windows 10 | 256 GB SSD)::582187::computer::laptops
LAP3881,MSI,MSI GS65 8SE-206IN Laptop (15.6 Inch | Core i7 8th Gen | 16 GB | Windows 10 | 512 GB SSD),1253.75,Intel Core i7 (8th Gen),Intel,2.2,16.0,True,32.0,DDR4 RAM,LED,15.6,"GeForce RTX 2060 GPU, 6 GB",NVIDIA,6.0,512.0,0.0,180.0,,Windows 10,MSI GS65 8SE-206IN Laptop (15.6 Inch | Core i7 8th Gen | 16 GB | Windows 10 | 512 GB SSD)::576161::computer::laptops
LAP3882,HP,HP 245 G8 (366C6PA) Laptop (14 Inch | AMD Dual Core Ryzen 3 | 4 GB | DOS | 1 TB HDD),323.91,AMD Dual-Core Ryzen 3,AMD,2.6,4.0,False,4.0,DDR4 RAM,LED,14.0,Radeon,AMD,,0.0,1024.0,37.0,,DOS,HP 245 G8 (366C6PA) Laptop (14 Inch | AMD Dual Core Ryzen 3 | 4 GB | DOS | 1 TB HDD)::586280::computer::laptops
LAP3883,Dell,Dell Inspiron 15 3543 (X560342IN9) Laptop (15.6 Inch | Core i5 5th Gen | 4 GB | Windows 8.1 | 500 GB HDD),468.61,Intel Core i5 (5th Gen),Intel,2.2,4.0,True,8.0,DDR3 RAM,LED,15.6,"GeForce 820M GPU, 2 GB",NVIDIA,2.0,0.0,500.0,65.0,4.0,,Dell Inspiron 15 3543 (X560342IN9) Laptop (15.6 Inch | Core i5 5th Gen | 4 GB | Windows 8.1 | 500 GB HDD)::588726::computer::laptops
LAP3884,Acer,Acer Swift Go OLED (NX.KPZSI.002) Laptop (14 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD),729.92,Intel Core i5 (13th Gen),Intel,4.7,16.0,False,16.0,LPDDR5 RAM,LED,14.0,Iris Xe,Intel,,512.0,0.0,100.0,,Windows 11,Acer Swift Go OLED (NX.KPZSI.002) Laptop (14 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::613335::computer::laptops
LAP3885,ASUS,ASUS Zenbook Flip UX360CA-C4210T Laptop (13.3 Inch | Core M3 7th Gen | 4 GB | Windows 10 | 512 GB SSD),646.4,Intel Core M3 (7th Gen),Intel,1.0,4.0,False,4.0,DDR3 RAM,LED,13.3,HD,Intel,,512.0,0.0,45.0,5.0,Windows 10,ASUS Zenbook Flip UX360CA-C4210T Laptop (13.3 Inch | Core M3 7th Gen | 4 GB | Windows 10 | 512 GB SSD)::577864::computer::laptops
LAP3886,HP,HP Pavilion 14-bf013tu (2FK54PA) Laptop (14 Inch | Core i3 7th Gen | 4 GB | Windows 10 | 1 TB HDD),544.19,Intel Core i3 (7th Gen),Intel,2.4,4.0,False,4.0,DDR4 RAM,LED,14.0,HD 620,Intel,,0.0,1024.0,65.0,,Windows 10,HP Pavilion 14-bf013tu (2FK54PA) Laptop (14 Inch | Core i3 7th Gen | 4 GB | Windows 10 | 1 TB HDD)::577575::computer::laptops
LAP3887,Acer,Acer Aspire 5 A515-56G (NX.AT2SI.001) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD),437.85,Intel Core i5 (11th Gen),Intel,2.4,8.0,False,8.0,DDR4 RAM,LCD,15.6,"GeForce MX450 GPU, 2 GB",NVIDIA,2.0,512.0,0.0,65.0,,Windows 11,Acer Aspire 5 A515-56G (NX.AT2SI.001) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::612924::computer::laptops
LAP3888,Lenovo,Lenovo Ideapad Slim 3i (81WB0159IN) Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 10 | 1 TB HDD),426.48,Intel Core i3 (10th Gen),Intel,2.1,8.0,False,8.0,DDR4 RAM,LED,15.6,UHD,Intel,,0.0,1024.0,65.0,7.5,Windows 10,Lenovo Ideapad Slim 3i (81WB0159IN) Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 10 | 1 TB HDD)::587857::computer::laptops
LAP3889,ASUS,ASUS ROG Strix G15 G512LV-HN222T Laptop (15.6 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 1 TB SSD),1199.17,Intel Core i7 (10th Gen),Intel,2.6,16.0,False,16.0,DDR4 RAM,LED,15.6,"GeForce RTX 2060 GPU, 6 GB",NVIDIA,6.0,1024.0,0.0,,,Windows 10,ASUS ROG Strix G15 G512LV-HN222T Laptop (15.6 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 1 TB SSD)::584792::computer::laptops
LAP3890,HP,HP 14s-fr0009au (21S72PA) Laptop (14 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 10 | 512 GB SSD),437.85,AMD Dual-Core Ryzen 3,AMD,2.6,8.0,False,8.0,DDR4 RAM,LED,14.0,Radeon,AMD,,512.0,0.0,65.0,,Windows 10,HP 14s-fr0009au (21S72PA) Laptop (14 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 10 | 512 GB SSD)::583147::computer::laptops
LAP3891,ASUS,ASUS VivoBook 15 X1502ZA-BQ502WS Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD),541.09,Intel Core i5 (12th Gen),Intel,1.7,8.0,False,8.0,DDR4 RAM,LCD,15.6,Iris Xe,Intel,,512.0,0.0,65.0,6.0,Windows 11,ASUS VivoBook 15 X1502ZA-BQ502WS Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::595544::computer::laptops
LAP3892,MSI,MSI Prestige Intel Evo B13M-279IN 14 Evo B13M-279IN Laptop (14 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD),990.51,Intel Core i7 (13th Gen),Intel,4.8,16.0,False,16.0,LPDDR5 RAM,LCD,14.0,Iris Xe,Intel,,1024.0,0.0,100.0,,Windows 11,MSI Prestige Intel Evo B13M-279IN 14 Evo B13M-279IN Laptop (14 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::600643::computer::laptops
LAP3893,ASUS,ASUS VivoBook Pro 15 M6500RC-HN741WS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD),677.69,AMD Octa-Core Ryzen 7,AMD,3.1,16.0,True,16.0,LPDDR5 RAM,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,150.0,,Windows 11,ASUS VivoBook Pro 15 M6500RC-HN741WS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::613339::computer::laptops
LAP3894,Lenovo,Lenovo Legion 7i (81YU006HIN) Laptop (15.6 Inch | Core i9 10th Gen | 16 GB | Windows 10 | 1 TB SSD),2085.5,Intel Core i9 (10th Gen),Intel,2.4,16.0,True,32.0,DDR4 RAM,LED,15.6,"Geforce RTX 2080 GPU, 8 GB",NVIDIA,8.0,1024.0,0.0,80.0,,Windows 10,Lenovo Legion 7i (81YU006HIN) Laptop (15.6 Inch | Core i9 10th Gen | 16 GB | Windows 10 | 1 TB SSD)::583063::computer::laptops
LAP3895,ASUS,ASUS ROG Zephyrus G14 GA402RJZ-L4136WS Laptop (14 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 11 | 1 TB SSD),1365.9,AMD Octa-Core Ryzen 9,AMD,4.8,16.0,False,16.0,DDR5 RAM,LCD,14.0,"Radeon RX 6700S GPU, 8 GB",AMD,8.0,1024.0,0.0,65.0,8.0,Windows 11,ASUS ROG Zephyrus G14 GA402RJZ-L4136WS Laptop (14 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 11 | 1 TB SSD)::598479::computer::laptops
LAP3896,Acer,Acer Aspire ES1-132-C897 (NX.GG4SI.005) Laptop (11.6 Inch | Celeron Dual Core | 2 GB | Windows 10 | 500 GB HDD),177.16,Intel Celeron Dual-Core,Intel,2.0,2.0,False,2.0,DDR3 RAM,LED,11.6,HD Graphics,Intel,,0.0,500.0,41.0,5.5,Windows 10,Acer Aspire ES1-132-C897 (NX.GG4SI.005) Laptop (11.6 Inch | Celeron Dual Core | 2 GB | Windows 10 | 500 GB HDD)::576623::computer::laptops
LAP3897,ASUS,ASUS ROG GL503VM-FY166T Laptop (15.6 Inch | Core i7 7th Gen | 16 GB | Windows 10 | 1 TB HDD 128 GB SSD),1459.75,Intel Core i7 (7th Gen),Intel,2.8,16.0,True,32.0,DDR4 RAM,LED,15.6,"Geforce GTX 1060 GPU, 6 GB",NVIDIA,6.0,128.0,1024.0,90.0,,Windows 10,ASUS ROG GL503VM-FY166T Laptop (15.6 Inch | Core i7 7th Gen | 16 GB | Windows 10 | 1 TB HDD 128 GB SSD)::577414::computer::laptops
LAP3898,ASUS,ASUS VivoBook 15 P1504FA-EJ1811R Ultrabook (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD),458.71,Intel Core i5 (10th Gen),Intel,1.6,8.0,False,8.0,DDR4 RAM,LED,15.6,UHD,Intel,,0.0,1024.0,37.0,,Windows 10,ASUS VivoBook 15 P1504FA-EJ1811R Ultrabook (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD)::581340::computer::laptops
LAP3899,ASUS,ASUS Zenbook Laptop (Core i5 8th Gen/8 GB/512 GB SSD/Windows 10) Laptop UX430UA-GV303T Ultrabook (14 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 512 GB SSD),495.2,Intel Core i5 (8th Gen),Intel,1.6,8.0,True,16.0,DDR4 RAM,LED,14.0,UHD 620,Intel,,512.0,0.0,50.0,9.0,Windows 10,ASUS Zenbook Laptop (Core i5 8th Gen/8 GB/512 GB SSD/Windows 10) Laptop UX430UA-GV303T Ultrabook (14 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 512 GB SSD)::577430::computer::laptops
LAP3900,ASUS,ASUS Vivobook Max A541UV-DM977 Laptop (15.6 Inch | Core i3 7th Gen | 4 GB | DOS | 1 TB HDD),354.54,Intel Core i3 (7th Gen),Intel,2.4,4.0,False,4.0,DDR4 RAM,LED,15.6,"GeForce 920M GPU, 2 GB",NVIDIA,2.0,0.0,1024.0,45.0,,DOS,ASUS Vivobook Max A541UV-DM977 Laptop (15.6 Inch | Core i3 7th Gen | 4 GB | DOS | 1 TB HDD)::577570::computer::laptops
LAP3901,ASUS,ASUS VivoBook Pro 16 OLED K6602VU-LZ542WS Laptop (16 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD),1199.06,Intel Core i5 (13th Gen),Intel,2.6,16.0,False,16.0,DDR5 RAM,LED,16.0,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,6.0,512.0,0.0,150.0,8.0,Windows 11,ASUS VivoBook Pro 16 OLED K6602VU-LZ542WS Laptop (16 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::611230::computer::laptops
